attribute_line_id;product_tmpl_id;attribute_id;value
1078;2962;39;429
1078;2962;39;430
1078;2962;39;431
1078;2962;39;432
1079;2963;39;435
1079;2963;39;426
1079;2963;39;433
1079;2963;39;430
1079;2963;39;434
1079;2963;39;428
1079;2963;39;7997
1080;2964;39;7997
1080;2964;39;555
1080;2964;39;438
1080;2964;39;430
1080;2964;39;434
1080;2964;39;435
1080;2964;39;436
1080;2964;39;437
1080;2964;39;428
1080;2964;39;426
1081;2965;3;237
1081;2965;3;65
1081;2965;3;417
1081;2965;3;439
1081;2965;3;440
1082;2966;39;428
1083;2967;39;434
1083;2967;39;435
1084;2968;1;441
1084;2968;1;442
1084;2968;1;547
1085;2968;39;435
1085;2968;39;10451
1085;2968;39;8275
1085;2968;39;434
1085;2968;39;7997
1086;2969;28;443
1087;2971;3;9463
1087;2971;3;446
1087;2971;3;65
1087;2971;3;211
1087;2971;3;9699
1087;2971;3;447
1087;2971;3;445
1087;2971;3;417
1087;2971;3;440
1087;2971;3;439
1089;2973;8;398
1089;2973;8;6081
1090;2974;39;457
1090;2974;39;434
1090;2974;39;430
1090;2974;39;435
1090;2974;39;458
1090;2974;39;10451
1090;2974;39;450
1090;2974;39;427
1090;2974;39;455
1090;2974;39;426
1090;2974;39;428
1091;2975;8;138
1091;2975;8;398
1091;2975;8;147
1091;2975;8;167
1092;2977;8;167
1092;2977;8;147
1092;2977;8;138
1092;2977;8;398
1093;2978;8;454
1094;2976;39;434
1094;2976;39;430
1094;2976;39;435
1094;2976;39;451
1094;2976;39;452
1094;2976;39;453
1095;2979;8;147
1095;2979;8;6081
1095;2979;8;398
1096;2980;39;431
1096;2980;39;428
1096;2980;39;426
1096;2980;39;429
1096;2980;39;434
1096;2980;39;427
1096;2980;39;455
1096;2980;39;456
1097;2981;8;106
1098;2983;8;454
1099;2984;8;398
1099;2984;8;106
1099;2984;8;167
1099;2984;8;147
1100;2985;8;398
1100;2985;8;119
1100;2985;8;147
1101;2982;1;442
1102;2982;39;427
1102;2982;39;457
1102;2982;39;458
1102;2982;39;455
1103;2986;8;147
1103;2986;8;138
1103;2986;8;398
1104;2988;8;147
1105;2987;39;456
1105;2987;39;469
1105;2987;39;460
1105;2987;39;8575
1105;2987;39;462
1105;2987;39;459
1105;2987;39;429
1105;2987;39;471
1105;2987;39;467
1105;2987;39;468
1105;2987;39;463
1105;2987;39;464
1105;2987;39;470
1105;2987;39;465
1105;2987;39;8574
1105;2987;39;8462
1105;2987;39;472
1106;2990;8;147
1107;2989;39;474
1107;2989;39;475
1107;2989;39;477
1107;2989;39;479
1107;2989;39;481
1107;2989;39;483
1107;2989;39;473
1107;2989;39;476
1107;2989;39;485
1107;2989;39;11039
1107;2989;39;478
1107;2989;39;428
1107;2989;39;482
1107;2989;39;484
1108;2992;1;441
1108;2992;1;442
1108;2992;1;489
1109;2992;39;486
1109;2992;39;487
1109;2992;39;476
1109;2992;39;481
1109;2992;39;478
1109;2992;39;491
1109;2992;39;431
1109;2992;39;490
1109;2992;39;492
1109;2992;39;8369
1110;2994;8;161
1111;2993;39;488
1112;2995;8;398
1113;2996;39;435
1113;2996;39;10451
1113;2996;39;8275
1113;2996;39;456
1113;2996;39;434
1113;2996;39;472
1113;2996;39;8367
1114;2997;39;427
1114;2997;39;457
1114;2997;39;458
1114;2997;39;455
1115;2998;8;398
1115;2998;8;147
1116;2991;8;498
1117;2999;39;496
1117;2999;39;497
1117;2999;39;499
1117;2999;39;500
1117;2999;39;501
1117;2999;39;502
1117;2999;39;503
1117;2999;39;468
1118;2999;1;442
1119;3000;39;505
1119;3000;39;509
1119;3000;39;506
1119;3000;39;481
1119;3000;39;11725
1119;3000;39;507
1119;3000;39;504
1119;3000;39;508
1119;3000;39;428
1120;3001;39;511
1120;3001;39;425
1120;3001;39;512
1120;3001;39;515
1120;3001;39;516
1120;3001;39;8549
1120;3001;39;8576
1120;3001;39;513
1120;3001;39;517
1120;3001;39;518
1120;3001;39;514
1120;3001;39;428
1121;3002;39;429
1121;3002;39;8036
1121;3002;39;10496
1121;3002;39;519
1121;3002;39;510
1121;3002;39;9364
1121;3002;39;10177
1121;3002;39;10178
1122;3003;1;441
1122;3003;1;520
1122;3003;1;521
1122;3003;1;8694
1123;3003;39;503
1123;3003;39;463
1123;3003;39;522
1123;3003;39;523
1123;3003;39;524
1123;3003;39;472
1123;3003;39;525
1123;3003;39;526
1123;3003;39;527
1124;3004;39;528
1124;3004;39;529
1124;3004;39;530
1124;3004;39;531
1125;3005;39;486
1125;3005;39;487
1125;3005;39;468
1125;3005;39;481
1126;3006;39;468
1127;3007;39;427
1127;3007;39;457
1127;3007;39;458
1127;3007;39;455
1128;3008;39;431
1128;3008;39;428
1128;3008;39;455
1128;3008;39;427
1129;3009;39;429
1129;3009;39;537
1129;3009;39;491
1129;3009;39;435
1129;3009;39;545
1129;3009;39;10451
1129;3009;39;434
1129;3009;39;9462
1130;3010;28;532
1130;3010;28;533
1131;3010;39;428
1131;3010;39;7997
1131;3010;39;426
1131;3010;39;430
1131;3010;39;434
1131;3010;39;534
1131;3010;39;435
1131;3010;39;10451
1132;3011;39;535
1132;3011;39;536
1132;3011;39;428
1132;3011;39;491
1132;3011;39;471
1132;3011;39;537
1132;3011;39;434
1132;3011;39;435
1133;3012;39;435
1133;3012;39;430
1133;3012;39;426
1133;3012;39;438
1133;3012;39;7997
1133;3012;39;434
1133;3012;39;534
1134;3012;28;538
1136;3013;1;441
1137;3013;39;428
1137;3013;39;481
1137;3013;39;542
1137;3013;39;471
1137;3013;39;463
1137;3013;39;472
1137;3013;39;456
1138;3015;8;454
1138;3015;8;398
1138;3015;8;147
1138;3015;8;138
1138;3015;8;106
1138;3015;8;167
1139;3016;28;543
1140;3017;8;398
1141;3018;39;434
1141;3018;39;435
1142;3019;8;398
1143;3021;8;76
1143;3021;8;454
1143;3021;8;398
1144;3022;8;138
1144;3022;8;76
1145;3024;8;147
1145;3024;8;106
1145;3024;8;398
1146;3023;1;521
1146;3023;1;587
1147;3023;39;472
1147;3023;39;523
1147;3023;39;524
1147;3023;39;525
1147;3023;39;526
1147;3023;39;527
1147;3023;39;503
1147;3023;39;500
1147;3023;39;551
1148;3025;8;138
1148;3025;8;398
1148;3025;8;76
1149;3026;39;523
1149;3026;39;524
1149;3026;39;472
1149;3026;39;525
1149;3026;39;526
1149;3026;39;527
1149;3026;39;503
1149;3026;39;463
1149;3026;39;499
1150;3027;8;398
1150;3027;8;147
1151;3029;8;398
1151;3029;8;454
1152;3028;39;528
1152;3028;39;529
1152;3028;39;530
1152;3028;39;531
1153;3030;8;76
1154;3031;8;138
1155;3032;3;65
1156;3033;1;546
1156;3033;1;547
1156;3033;1;521
1157;3033;39;535
1157;3033;39;548
1157;3033;39;472
1157;3033;39;549
1157;3033;39;550
1158;3034;1;442
1158;3034;1;441
1158;3034;1;547
1158;3034;1;587
1159;3034;39;472
1159;3034;39;527
1159;3034;39;503
1159;3034;39;526
1159;3034;39;551
1159;3034;39;463
1159;3034;39;524
1159;3034;39;525
1160;3037;8;76
1160;3037;8;138
1161;3038;8;138
1161;3038;8;76
1161;3038;8;147
1161;3038;8;97
1161;3038;8;8641
1161;3038;8;398
1162;3036;39;435
1162;3036;39;434
1162;3036;39;438
1163;3039;39;8036
1163;3039;39;9372
1163;3039;39;9363
1163;3039;39;553
1163;3039;39;11086
1163;3039;39;11085
1163;3039;39;11040
1163;3039;39;10336
1163;3039;39;552
1163;3039;39;519
1163;3039;39;11726
1163;3039;39;10177
1163;3039;39;8037
1163;3039;39;8038
1164;3040;28;554
1165;3020;39;434
1165;3020;39;435
1165;3020;39;555
1165;3020;39;481
1165;3020;39;556
1166;3042;39;491
1166;3042;39;431
1167;3056;1;401
1167;3056;1;400
1167;3056;1;399
1168;3059;1;26
1168;3059;1;54
1168;3059;1;63
1169;3064;3;127
1170;3068;3;415
1170;3068;3;213
1170;3068;3;416
1170;3068;3;417
1170;3068;3;439
1170;3068;3;440
1172;3091;5;55
1172;3091;5;67
1172;3091;5;87
1172;3091;5;98
1172;3091;5;115
1173;3092;5;48
1173;3092;5;67
1173;3092;5;87
1173;3092;5;96
1173;3092;5;98
1174;3093;5;48
1174;3093;5;67
1174;3093;5;87
1174;3093;5;98
1175;3094;5;98
1175;3094;5;108
1176;3096;5;87
1176;3096;5;98
1177;3097;5;87
1177;3097;5;98
1178;3098;5;322
1179;3099;5;322
1180;3100;5;98
1180;3100;5;48
1180;3100;5;55
1180;3100;5;67
1180;3100;5;87
1181;3101;5;87
1181;3101;5;98
1182;3102;5;96
1182;3102;5;98
1182;3102;5;108
1182;3102;5;115
1182;3102;5;118
1183;3103;5;322
1184;3104;5;87
1184;3104;5;98
1184;3104;5;322
1185;3110;5;87
1185;3110;5;98
1186;3111;5;87
1186;3111;5;96
1186;3111;5;98
1187;3112;5;322
1188;3113;5;98
1189;3114;5;87
1189;3114;5;98
1190;3115;5;48
1190;3115;5;55
1190;3115;5;67
1190;3115;5;87
1190;3115;5;98
1190;3115;5;108
1191;3116;5;67
1191;3116;5;87
1191;3116;5;98
1191;3116;5;108
1192;3117;5;67
1192;3117;5;87
1192;3117;5;98
1192;3117;5;108
1193;3121;5;67
1194;3120;5;98
1194;3120;5;108
1194;3120;5;115
1195;3122;5;87
1195;3122;5;96
1196;3123;5;74
1197;3124;5;87
1197;3124;5;98
1197;3124;5;108
1198;3162;3;557
1198;3162;3;558
1199;3174;3;127
1200;3178;3;440
1200;3178;3;559
1200;3178;3;65
1200;3178;3;560
1200;3178;3;561
1201;3182;40;565
1201;3182;40;566
1201;3182;40;562
1202;3183;40;562
1202;3183;40;565
1202;3183;40;566
1202;3183;40;567
1202;3183;40;568
1202;3183;40;569
1202;3183;40;570
1202;3183;40;571
1202;3183;40;572
1203;3184;40;573
1203;3184;40;574
1203;3184;40;575
1203;3184;40;576
1204;3185;40;566
1204;3185;40;567
1204;3185;40;568
1204;3185;40;569
1204;3185;40;570
1204;3185;40;571
1204;3185;40;572
1205;3186;3;415
1205;3186;3;65
1206;3187;3;215
1206;3187;3;246
1206;3187;3;61
1206;3187;3;152
1207;3188;1;26
1207;3188;1;40
1207;3188;1;54
1208;3189;1;26
1208;3189;1;40
1208;3189;1;54
1209;3190;3;18
1209;3190;3;246
1209;3190;3;132
1209;3190;3;211
1210;3191;21;243
1211;3191;5;241
1211;3191;5;242
1211;3191;5;128
1211;3191;5;140
1212;3192;1;580
1212;3192;1;581
1213;3192;3;215
1213;3192;3;246
1213;3192;3;211
1213;3192;3;238
1213;3192;3;559
1214;3193;3;557
1214;3193;3;415
1214;3193;3;213
1214;3193;3;65
1214;3193;3;439
1215;3194;3;417
1215;3194;3;213
1215;3194;3;440
1215;3194;3;415
1215;3194;3;439
1215;3194;3;416
1216;3196;1;410
1216;3196;1;546
1217;3197;3;582
1217;3197;3;238
1217;3197;3;215
1217;3197;3;211
1218;3198;1;54
1218;3198;1;26
1219;3199;1;410
1219;3199;1;546
1220;3200;5;87
1220;3200;5;98
1220;3200;5;115
1221;3201;3;246
1221;3201;3;583
1222;3202;3;582
1222;3202;3;584
1222;3202;3;132
1222;3202;3;152
1223;3203;3;415
1223;3203;3;213
1223;3203;3;416
1223;3203;3;417
1223;3203;3;439
1223;3203;3;440
1224;3204;3;237
1224;3204;3;213
1225;3205;1;54
1225;3205;1;26
1226;3217;13;249
1226;3217;13;250
1226;3217;13;251
1227;3219;13;251
1227;3219;13;392
1227;3219;13;249
1227;3219;13;250
1228;3220;1;26
1228;3220;1;355
1229;3221;3;238
1229;3221;3;61
1229;3221;3;132
1229;3221;3;211
1230;3222;1;441
1230;3222;1;442
1231;3222;3;65
1231;3222;3;445
1232;3226;1;546
1232;3226;1;547
1232;3226;1;521
1233;3226;39;472
1233;3226;39;585
1233;3226;39;548
1233;3226;39;586
1234;3229;1;547
1234;3229;1;587
1234;3229;1;588
1235;3230;3;246
1235;3230;3;583
1236;3231;13;590
1236;3231;13;591
1236;3231;13;592
1236;3231;13;388
1237;3232;10;593
1237;3232;10;594
1237;3232;10;595
1238;3234;10;3
1238;3234;10;596
1239;3236;1;621
1239;3236;1;399
1239;3236;1;400
1239;3236;1;402
1240;3247;10;597
1240;3247;10;598
1241;3247;3;152
1241;3247;3;61
1242;3252;3;187
1242;3252;3;162
1243;3254;41;599
1243;3254;41;600
1244;3248;3;156
1244;3248;3;152
1244;3248;3;162
1244;3248;3;109
1245;3255;3;5805
1245;3255;3;156
1245;3255;3;109
1245;3255;3;162
1246;3233;3;152
1247;3256;3;61
1247;3256;3;152
1248;3257;1;401
1248;3257;1;402
1248;3257;1;400
1249;3258;3;156
1249;3258;3;152
1249;3258;3;189
1250;3259;10;601
1250;3259;10;602
1250;3259;10;603
1251;3260;10;604
1251;3260;10;605
1252;3261;3;246
1252;3261;3;18
1252;3261;3;61
1252;3261;3;132
1252;3261;3;211
1257;3262;3;246
1257;3262;3;61
1257;3262;3;238
1257;3262;3;152
1257;3262;3;215
1258;3263;10;604
1258;3263;10;605
1259;3264;10;604
1259;3264;10;605
1260;3266;3;18
1260;3266;3;61
1260;3266;3;132
1260;3266;3;152
1261;3267;3;150
1261;3267;3;109
1261;3267;3;156
1261;3267;3;127
1261;3267;3;152
1261;3267;3;189
1262;3270;3;61
1262;3270;3;213
1262;3270;3;18
1263;3271;3;152
1263;3271;3;61
1263;3271;3;18
1264;3272;3;150
1264;3272;3;109
1264;3272;3;156
1264;3272;3;127
1264;3272;3;152
1264;3272;3;189
1265;3273;3;246
1265;3273;3;583
1267;3274;5;98
1267;3274;5;128
1267;3274;5;115
1267;3274;5;87
1268;3275;3;246
1268;3275;3;583
1269;3276;13;606
1269;3276;13;607
1270;3277;13;606
1271;3279;3;557
1271;3279;3;608
1272;3280;3;61
1272;3280;3;152
1273;3281;5;115
1273;3281;5;137
1274;3297;1;355
1275;3305;42;610
1275;3305;42;611
1276;3318;3;557
1276;3318;3;213
1277;3330;5;115
1278;3335;8;119
1278;3335;8;147
1279;3363;1;401
1279;3363;1;400
1279;3363;1;402
1280;3376;36;381
1281;3381;36;380
1282;3385;8;171
1283;3395;17;612
1284;3396;17;613
1285;3397;17;614
1286;3399;17;615
1287;3394;1;401
1287;3394;1;400
1289;3406;5;115
1289;3406;5;137
1290;3414;2;110
1290;3414;2;130
1291;3414;3;18
1292;3415;2;64
1292;3415;2;122
1292;3415;2;25
1292;3415;2;116
1292;3415;2;51
1292;3415;2;88
1292;3415;2;91
1292;3415;2;103
1292;3415;2;47
1292;3415;2;130
1292;3415;2;110
1292;3415;2;134
1292;3415;2;78
1293;3415;3;152
1294;3418;2;78
1294;3418;2;47
1294;3418;2;51
1294;3418;2;88
1294;3418;2;64
1294;3418;2;122
1294;3418;2;4
1294;3418;2;25
1295;3418;3;61
1296;3420;2;116
1296;3420;2;122
1297;3420;3;18
1298;3422;2;4
1298;3422;2;25
1298;3422;2;47
1298;3422;2;51
1298;3422;2;64
1298;3422;2;78
1298;3422;2;88
1298;3422;2;91
1298;3422;2;103
1298;3422;2;110
1298;3422;2;116
1298;3422;2;122
1298;3422;2;130
1298;3422;2;134
1299;3422;3;616
1299;3422;3;18
1300;2799;28;306
1300;2799;28;308
1301;2799;29;310
1302;3432;3;213
1302;3432;3;237
1303;3442;2;617
1303;3442;2;618
1303;3442;2;619
1303;3442;2;620
1304;3442;3;18
1305;3445;2;47
1305;3445;2;51
1305;3445;2;6981
1305;3445;2;4
1305;3445;2;25
1305;3445;2;64
1305;3445;2;6124
1306;3445;3;18
1307;3447;2;78
1307;3447;2;88
1308;3447;3;616
1309;3449;2;116
1309;3449;2;78
1309;3449;2;91
1309;3449;2;130
1309;3449;2;142
1309;3449;2;148
1309;3449;2;25
1309;3449;2;110
1309;3449;2;134
1309;3449;2;47
1309;3449;2;51
1309;3449;2;88
1309;3449;2;103
1309;3449;2;64
1309;3449;2;122
1310;3449;3;18
1311;3452;2;47
1311;3452;2;51
1311;3452;2;88
1311;3452;2;103
1311;3452;2;64
1311;3452;2;122
1311;3452;2;110
1311;3452;2;134
1311;3452;2;25
1311;3452;2;78
1311;3452;2;116
1311;3452;2;91
1311;3452;2;130
1311;3452;2;142
1312;3452;3;8
1313;3454;10;604
1313;3454;10;605
1314;3453;2;64
1314;3453;2;122
1314;3453;2;51
1314;3453;2;88
1314;3453;2;91
1314;3453;2;103
1314;3453;2;116
1314;3453;2;78
1314;3453;2;110
1314;3453;2;142
1314;3453;2;130
1315;3453;3;8
1315;3453;3;169
1316;3456;1;401
1316;3456;1;402
1316;3456;1;621
1316;3456;1;400
1317;3457;10;622
1317;3457;10;623
1317;3457;10;624
1318;3459;3;237
1318;3459;3;211
1319;3460;3;132
1319;3460;3;152
1319;3460;3;18
1319;3460;3;625
1320;3461;10;604
1321;3465;2;78
1321;3465;2;88
1321;3465;2;91
1321;3465;2;103
1321;3465;2;110
1321;3465;2;116
1321;3465;2;122
1322;3465;3;18
1323;3466;2;110
1323;3466;2;64
1323;3466;2;122
1323;3466;2;88
1323;3466;2;91
1323;3466;2;103
1323;3466;2;51
1323;3466;2;116
1323;3466;2;78
1324;3466;3;37
1325;3464;3;211
1325;3464;3;238
1325;3464;3;215
1325;3464;3;246
1326;3467;2;47
1326;3467;2;51
1326;3467;2;88
1326;3467;2;91
1326;3467;2;103
1326;3467;2;64
1326;3467;2;122
1326;3467;2;130
1326;3467;2;110
1326;3467;2;116
1326;3467;2;78
1327;3467;6;33
1327;3467;6;7
1328;3467;3;37
1329;3469;2;619
1329;3469;2;627
1329;3469;2;631
1329;3469;2;628
1329;3469;2;629
1329;3469;2;626
1329;3469;2;4
1329;3469;2;617
1329;3469;2;618
1329;3469;2;47
1329;3469;2;51
1329;3469;2;630
1329;3469;2;632
1329;3469;2;620
1329;3469;2;25
1330;3469;3;18
1331;3470;2;628
1331;3470;2;629
1331;3470;2;619
1332;3470;3;18
1333;3468;10;633
1333;3468;10;601
1333;3468;10;602
1334;3472;2;64
1334;3472;2;78
1334;3472;2;88
1334;3472;2;91
1334;3472;2;103
1334;3472;2;110
1334;3472;2;116
1334;3472;2;122
1334;3472;2;130
1335;3472;3;152
1335;3472;3;298
1336;3471;13;634
1336;3471;13;590
1337;3473;2;88
1338;3473;3;616
1339;3474;18;212
1339;3474;18;230
1340;3475;2;91
1340;3475;2;103
1340;3475;2;110
1341;3475;3;61
1342;3476;18;635
1342;3476;18;202
1343;3476;3;211
1343;3476;3;214
1344;3477;2;122
1344;3477;2;6125
1344;3477;2;110
1344;3477;2;116
1344;3477;2;78
1344;3477;2;88
1344;3477;2;91
1344;3477;2;103
1345;3477;3;8
1346;3482;3;211
1346;3482;3;584
1346;3482;3;18
1347;3481;2;64
1347;3481;2;78
1347;3481;2;88
1347;3481;2;91
1347;3481;2;103
1347;3481;2;110
1347;3481;2;116
1347;3481;2;122
1347;3481;2;130
1348;3481;3;18
1349;3484;2;64
1349;3484;2;78
1349;3484;2;88
1349;3484;2;116
1349;3484;2;122
1349;3484;2;130
1350;3484;3;8
1351;3485;2;47
1351;3485;2;51
1351;3485;2;88
1351;3485;2;103
1351;3485;2;78
1351;3485;2;110
1351;3485;2;64
1351;3485;2;122
1351;3485;2;130
1351;3485;2;91
1351;3485;2;116
1352;3485;3;8
1353;3486;2;78
1354;3486;3;92
1355;3487;3;213
1355;3487;3;439
1355;3487;3;557
1355;3487;3;417
1355;3487;3;440
1355;3487;3;6827
1355;3487;3;415
1355;3487;3;416
1356;3488;2;103
1356;3488;2;110
1356;3488;2;122
1357;3488;3;61
1358;3489;3;214
1358;3489;3;211
1359;3230;17;636
1359;3230;17;203
1360;3490;2;78
1360;3490;2;91
1360;3490;2;88
1360;3490;2;116
1360;3490;2;122
1361;3490;3;132
1362;3493;2;47
1362;3493;2;51
1362;3493;2;64
1363;3493;3;132
1364;3494;10;220
1364;3494;10;206
1364;3494;10;207
1365;3496;3;640
1365;3496;3;583
1366;3495;2;642
1367;3495;3;61
1368;3498;2;641
1368;3498;2;642
1368;3498;2;647
1368;3498;2;648
1368;3498;2;644
1368;3498;2;645
1368;3498;2;646
1369;3498;3;18
1370;3499;2;88
1370;3499;2;91
1370;3499;2;103
1370;3499;2;110
1370;3499;2;116
1371;3499;3;61
1372;3501;2;88
1372;3501;2;91
1372;3501;2;103
1372;3501;2;110
1372;3501;2;116
1372;3501;2;122
1373;3501;3;651
1374;3503;2;91
1374;3503;2;103
1374;3503;2;110
1374;3503;2;116
1375;3503;3;651
1376;3505;2;88
1376;3505;2;91
1376;3505;2;103
1376;3505;2;116
1376;3505;2;110
1376;3505;2;122
1376;3505;2;130
1376;3505;2;6124
1377;3505;3;651
1378;3509;23;270
1378;3509;23;271
1378;3509;23;272
1378;3509;23;273
1378;3509;23;274
1378;3509;23;275
1379;3509;3;8
1380;3512;23;274
1380;3512;23;275
1380;3512;23;276
1381;3512;3;61
1382;3513;23;273
1382;3513;23;274
1383;3513;3;92
1384;3514;23;271
1384;3514;23;272
1384;3514;23;273
1384;3514;23;274
1384;3514;23;275
1384;3514;23;276
1385;3514;3;117
1386;3515;23;270
1386;3515;23;271
1386;3515;23;272
1386;3515;23;273
1386;3515;23;274
1386;3515;23;275
1387;3515;3;8
1388;3516;1;54
1389;3516;3;132
1390;3517;1;40
1390;3517;1;54
1390;3517;1;63
1391;3517;3;37
1392;3518;1;54
1393;3518;3;61
1394;3519;1;54
1395;3519;3;117
1396;3506;61;652
1396;3506;61;653
1396;3506;61;654
1397;3525;58;655
1397;3525;58;656
1398;3539;1;40
1399;3539;3;92
1400;3541;1;40
1401;3541;3;92
1402;3545;1;40
1402;3545;1;63
1402;3545;1;73
1403;3545;3;8
1404;3546;58;657
1404;3546;58;658
1405;3547;1;40
1405;3547;1;54
1405;3547;1;63
1405;3547;1;73
1405;3547;1;86
1406;3547;3;8
1407;3549;1;40
1407;3549;1;54
1407;3549;1;63
1407;3549;1;73
1408;3553;1;73
1409;3553;3;61
1410;3555;1;73
1411;3555;3;61
1412;3556;1;40
1412;3556;1;54
1412;3556;1;63
1412;3556;1;73
1412;3556;1;86
1413;3556;3;8
1413;3556;3;132
1414;3557;1;40
1414;3557;1;54
1414;3557;1;63
1414;3557;1;73
1415;3557;3;659
1416;3558;1;40
1416;3558;1;54
1416;3558;1;63
1416;3558;1;73
1417;3559;1;114
1417;3559;1;136
1417;3559;1;99
1417;3559;1;104
1417;3559;1;120
1418;3559;3;660
1418;3559;3;162
1419;3560;1;40
1419;3560;1;63
1419;3560;1;73
1419;3560;1;86
1420;3560;3;8
1421;3561;1;99
1421;3561;1;104
1421;3561;1;114
1421;3561;1;120
1422;3561;3;150
1423;3562;1;40
1423;3562;1;54
1423;3562;1;63
1423;3562;1;73
1424;3562;3;661
1425;3563;1;104
1425;3563;1;114
1425;3563;1;120
1425;3563;1;131
1425;3563;1;136
1426;3567;1;99
1426;3567;1;104
1426;3567;1;114
1426;3567;1;120
1426;3567;1;131
1427;3567;3;162
1428;3573;58;656
1428;3573;58;662
1429;3578;1;40
1429;3578;1;63
1430;3578;3;117
1431;3582;1;73
1431;3582;1;40
1431;3582;1;63
1431;3582;1;54
1432;3582;3;298
1433;3585;1;73
1434;3585;3;660
1435;3589;1;40
1435;3589;1;54
1435;3589;1;63
1435;3589;1;73
1436;3589;3;150
1436;3589;3;663
1437;3594;1;54
1437;3594;1;63
1437;3594;1;73
1438;3594;3;150
1439;3595;1;54
1439;3595;1;73
1440;3593;58;656
1440;3593;58;655
1441;3596;1;40
1441;3596;1;54
1441;3596;1;63
1441;3596;1;73
1441;3596;1;86
1442;3596;3;666
1443;3598;1;40
1443;3598;1;54
1443;3598;1;63
1444;3565;58;655
1444;3565;58;656
1445;3600;1;40
1445;3600;1;63
1445;3600;1;73
1446;3600;3;667
1447;3609;1;40
1447;3609;1;63
1447;3609;1;73
1448;3609;3;668
1449;3613;1;40
1449;3613;1;63
1449;3613;1;73
1450;3613;3;61
1451;3616;1;63
1452;3616;3;668
1453;3621;1;26
1453;3621;1;40
1453;3621;1;54
1453;3621;1;63
1454;3621;3;669
1454;3621;3;92
1455;3622;1;40
1455;3622;1;54
1455;3622;1;63
1455;3622;1;73
1456;3622;3;92
1457;3624;1;40
1457;3624;1;54
1457;3624;1;63
1457;3624;1;73
1458;3624;3;8
1459;3627;1;40
1459;3627;1;54
1459;3627;1;63
1459;3627;1;73
1460;3627;3;8
1460;3627;3;132
1461;3629;3;132
1462;3635;33;345
1462;3635;33;346
1462;3635;33;347
1463;3635;3;61
1464;3636;32;670
1464;3636;32;1584
1464;3636;32;671
1464;3636;32;672
1465;3636;3;61
1466;3640;58;656
1466;3640;58;655
1467;3641;1;40
1467;3641;1;54
1467;3641;1;63
1467;3641;1;73
1468;3641;3;132
1469;3644;2;91
1469;3644;2;103
1469;3644;2;673
1469;3644;2;122
1469;3644;2;130
1470;3645;1;40
1470;3645;1;63
1472;3650;2;25
1472;3650;2;47
1472;3650;2;51
1472;3650;2;64
1472;3650;2;78
1472;3650;2;88
1472;3650;2;91
1472;3650;2;103
1472;3650;2;110
1472;3650;2;116
1472;3650;2;122
1474;3651;2;88
1475;3651;3;61
1476;3652;2;78
1477;3652;3;288
1478;3653;2;47
1478;3653;2;51
1478;3653;2;64
1478;3653;2;78
1478;3653;2;88
1478;3653;2;91
1478;3653;2;103
1478;3653;2;110
1478;3653;2;116
1478;3653;2;122
1478;3653;2;130
1479;3653;3;61
1480;3654;2;6663
1480;3654;2;103
1480;3654;2;110
1480;3654;2;91
1480;3654;2;122
1481;3654;3;61
1482;3655;2;88
1482;3655;2;103
1482;3655;2;116
1482;3655;2;122
1482;3655;2;130
1483;3655;3;288
1484;3656;2;88
1484;3656;2;91
1484;3656;2;103
1484;3656;2;110
1484;3656;2;116
1485;3656;3;152
1486;3657;2;130
1486;3657;2;88
1486;3657;2;91
1486;3657;2;110
1486;3657;2;116
1486;3657;2;78
1487;3657;3;165
1488;3658;2;47
1488;3658;2;51
1488;3658;2;88
1488;3658;2;78
1488;3658;2;25
1488;3658;2;110
1488;3658;2;64
1488;3658;2;122
1488;3658;2;130
1488;3658;2;91
1489;3658;3;117
1490;3659;2;64
1490;3659;2;78
1490;3659;2;88
1490;3659;2;91
1490;3659;2;103
1490;3659;2;110
1490;3659;2;116
1490;3659;2;122
1490;3659;2;130
1491;3659;3;61
1492;3660;2;64
1492;3660;2;122
1492;3660;2;110
1492;3660;2;116
1492;3660;2;78
1492;3660;2;47
1492;3660;2;51
1492;3660;2;88
1492;3660;2;91
1492;3660;2;103
1492;3660;2;130
1493;3660;3;65
1494;3661;2;91
1494;3661;2;116
1494;3661;2;122
1494;3661;2;130
1495;3661;3;61
1496;3662;2;78
1496;3662;2;88
1496;3662;2;91
1496;3662;2;103
1496;3662;2;110
1496;3662;2;116
1497;3662;3;61
1498;3663;17;674
1498;3663;17;675
1499;3663;3;61
1499;3663;3;65
1500;3664;2;78
1500;3664;2;88
1500;3664;2;91
1500;3664;2;103
1500;3664;2;110
1500;3664;2;116
1500;3664;2;122
1500;3664;2;130
1501;3664;3;61
1502;3665;2;78
1502;3665;2;88
1502;3665;2;91
1502;3665;2;103
1502;3665;2;110
1502;3665;2;116
1502;3665;2;122
1502;3665;2;130
1503;3665;3;165
1504;3666;2;88
1504;3666;2;91
1504;3666;2;103
1504;3666;2;110
1504;3666;2;116
1505;3666;3;61
